,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1305868665548664833,1305868665548664833,1600178326000.0,2020-09-15 20:58:46,+0700,,"A historic day @WhiteHouse today as @POTUS &amp; leaders from #Israel, #UAE &amp; #Bahrain will meet for the #AbrahamAccords signing ceremony &amp; recognize the historic normalization agreements between these countries &amp; peaceful partnerships across this region. #IsraelUAE #IsraelBahrain",en,"['israel', 'uae', 'bahrain', 'abrahamaccords', 'israeluae', 'israelbahrain']",[],818876014390603776,818876014390603776,FLOTUS45,Melania Trump 45 Archived,2,20,https://twitter.com/FLOTUS45/status/1305868665548664833,[],[],0,,False,26896,2345,5199,,#AbrahamAccords,,,,,,,[],,,,
1,1305907067169972226,1305907067169972226,1600187482000.0,2020-09-15 23:31:22,+0700,,HISTORIC peace in the Middle East! #AbrahamAccords,en,['abrahamaccords'],[],770781940341288960,770781940341288960,RudyGiuliani,Rudy W. Giuliani,2,23,https://twitter.com/RudyGiuliani/status/1305907067169972226,[],[],0,,False,8265,285,1758,,#AbrahamAccords,,,,,,,[],,,,
2,1305875378448355329,1305875378448355329,1600179926000.0,2020-09-15 21:25:26,+0700,,Hoy es un día histórico para el Medio Oriente. Celebramos la firma en la Casa Blanca del pacto para la normalización de las relaciones diplomáticas entre el Estado de Israel con los Emiratos Árabes Unidos. Triunfo de la diplomacia que acerca naciones. #AbrahamAccords,es,['abrahamaccords'],[],77653794,77653794,IvanDuque,Iván Duque 🇨🇴,2,21,https://twitter.com/IvanDuque/status/1305875378448355329,[],[],0,,False,5019,1221,1292,,#AbrahamAccords,,,,,,,[],,,,
3,1305906220369424384,1305906220369424384,1600187280000.0,2020-09-15 23:28:00,+0700,,MOMENTS AGO: President @realDonaldTrump and @FLOTUS Melania Trump greet Israeli PM Benjamin Netanyahu and his wife Sara at the White House for the #AbrahamAccords.  https://t.co/HcoM5bmO8g,en,['abrahamaccords'],[],1917731,1917731,thehill,The Hill,2,23,https://twitter.com/thehill/status/1305906220369424384,[],[],1,https://pbs.twimg.com/media/Eh-ClzoXsAIXwYz.jpg,False,4257,453,705,,#AbrahamAccords,,,,,,,[],,,,
4,1305913675560169472,1305913675560169472,1600189057000.0,2020-09-15 23:57:37,+0700,,Historic.   #AbrahamAccords  https://t.co/3t8Df7qzRg,en,['abrahamaccords'],[],23022687,23022687,tedcruz,Ted Cruz,2,23,https://twitter.com/tedcruz/status/1305913675560169472,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1305913584828981249/pu/img/6zH1mLBVtuNw8eUa.jpg,False,3664,152,763,,#AbrahamAccords,,,,,,,[],,,,
5,1305885325810700289,1305885325810700289,1600182298000.0,2020-09-15 22:04:58,+0700,,President Trump welcomes the Minister of Foreign Affairs for the Kingdom of Bahrain to the White House - the first of three delegations signing the historic #AbrahamAccords.  @OANN  https://t.co/zSiv32Khiv,en,['abrahamaccords'],[],2438831503,2438831503,ChanelRion,Chanel Rion OAN,2,22,https://twitter.com/ChanelRion/status/1305885325810700289,[],['https://pbs.twimg.com/media/Eh9vx8DX0AAOZCs.jpg'],1,https://pbs.twimg.com/media/Eh9vx8DX0AAOZCs.jpg,False,2817,63,680,,#AbrahamAccords,,,,,,,[],,,,
6,1305913583071645701,1305913583071645701,1600189035000.0,2020-09-15 23:57:15,+0700,,“We are here this afternoon to change the course of history.” ~⁦@realDonaldTrump⁩ #AbrahamAccords  https://t.co/Ms5NEkJDYY,en,['abrahamaccords'],[],2750127259,2750127259,RepLeeZeldin,Lee Zeldin,2,23,https://twitter.com/RepLeeZeldin/status/1305913583071645701,[],['https://pbs.twimg.com/media/Eh-JdthXkAIr_Jt.jpg'],1,https://pbs.twimg.com/media/Eh-JdthXkAIr_Jt.jpg,False,2380,54,526,,#AbrahamAccords,,,,,,,[],,,,
7,1305716817298587649,1305716817298587649,1600142122000.0,2020-09-15 10:55:22,+0700,,I never imagined that I would see such an image in my life! I can't express my happiness!! #AbrahamAccords 🇦🇪 ❣ 🇮🇱  https://t.co/b3udLsbVOG,en,['abrahamaccords'],[],938025513465143296,938025513465143296,UAE_YOT2019,Peace to Jews and Arabs 🇦🇪🇮🇱🇧🇭🕊️,2,10,https://twitter.com/UAE_YOT2019/status/1305716817298587649,[],['https://pbs.twimg.com/media/Eh7WhoEWkAEWNJF.jpg'],1,https://pbs.twimg.com/media/Eh7WhoEWkAEWNJF.jpg,False,1739,58,351,,#AbrahamAccords,,,,,,,[],,,,
8,1305914046936481792,1305914046936481792,1600189146000.0,2020-09-15 23:59:06,+0700,,"#HappeningNow: @realdonaldtrump hosts the signing of the groundbreaking #AbrahamAccords from the South Lawn.  Congratulates the UAE, Bahrain, and Israel for their historic coming together.  @OANN  https://t.co/hl0X95g4Pl",en,"['happeningnow', 'abrahamaccords']",[],2438831503,2438831503,ChanelRion,Chanel Rion OAN,2,23,https://twitter.com/ChanelRion/status/1305914046936481792,[],"['https://pbs.twimg.com/media/Eh-J485XgAAnI2Y.jpg', 'https://pbs.twimg.com/media/Eh-J485XsAA1dSv.jpg', 'https://pbs.twimg.com/media/Eh-J484XkAEBbEv.jpg']",1,https://pbs.twimg.com/media/Eh-J485XgAAnI2Y.jpg,False,1681,62,438,,#AbrahamAccords,,,,,,,[],,,,
9,1305894020695162880,1305894020695162880,1600184371000.0,2020-09-15 22:39:31,+0700,,"Today, @realDonaldTrump will sign the historic #AbrahamAccords.  In Aug., the Trump Admin announced the UAE &amp; Israel had agreed to the full normalization of relations. Bahrain quickly followed, normalizing relations w/ Israel, making it the 2nd Arab country in 2 months to do so.",en,['abrahamaccords'],[],11134252,11134252,GOP,GOP,2,22,https://twitter.com/GOP/status/1305894020695162880,[],[],0,,False,1275,276,378,,#AbrahamAccords,,,,,,,[],,,,
